County,county_type,year,annual_mean_all,total_pop,pop_density,housing_density,hh_income,land_use,State,EPA_region,native_prop,Climate_Zone,popd_q,hhinc_q
47099,0,2003,11.614422999999999,41869,67.8,29.5,34985,5,47,4,0.003630370918818219,Central,"(67.6,110]","[2.47e+04,3.64e+04]"
47099,0,2004,10.545536,41869,67.8,29.5,34985,5,47,4,0.003630370918818219,Central,"(67.6,110]","[2.47e+04,3.64e+04]"
47099,0,2005,12.149137999999999,41869,67.8,29.5,34985,5,47,4,0.003630370918818219,Central,"(67.6,110]","[2.47e+04,3.64e+04]"
47099,0,2006,11.690517,41869,67.8,29.5,34985,5,47,4,0.003630370918818219,Central,"(67.6,110]","[2.47e+04,3.64e+04]"
47099,0,2007,12.597273,41869,67.8,29.5,34985,5,47,4,0.003630370918818219,Central,"(67.6,110]","[2.47e+04,3.64e+04]"
47099,0,2013,7.728000000000001,41869,67.8,29.5,34985,5,47,4,0.003630370918818219,Central,"(67.6,110]","[2.47e+04,3.64e+04]"
47099,0,2014,8.288461999999999,41869,67.8,29.5,34985,5,47,4,0.003630370918818219,Central,"(67.6,110]","[2.47e+04,3.64e+04]"
47099,0,2015,7.257273,41869,67.8,29.5,34985,5,47,4,0.003630370918818219,Central,"(67.6,110]","[2.47e+04,3.64e+04]"
47099,0,2016,6.284483,41869,67.8,29.5,34985,5,47,4,0.003630370918818219,Central,"(67.6,110]","[2.47e+04,3.64e+04]"
47099,0,2017,6.590909,41869,67.8,29.5,34985,5,47,4,0.003630370918818219,Central,"(67.6,110]","[2.47e+04,3.64e+04]"
47107,0,2000,18.040205999999998,52266,121.5,54.3,37146,5,47,4,0.0034056556843837294,Central,"(110,196]","(3.64e+04,3.9e+04]"
47107,0,2001,16.018017999999998,52266,121.5,54.3,37146,5,47,4,0.0034056556843837294,Central,"(110,196]","(3.64e+04,3.9e+04]"
47107,0,2002,14.214545,52266,121.5,54.3,37146,5,47,4,0.0034056556843837294,Central,"(110,196]","(3.64e+04,3.9e+04]"
47107,0,2003,13.267000000000001,52266,121.5,54.3,37146,5,47,4,0.0034056556843837294,Central,"(110,196]","(3.64e+04,3.9e+04]"
47107,0,2004,13.772881,52266,121.5,54.3,37146,5,47,4,0.0034056556843837294,Central,"(110,196]","(3.64e+04,3.9e+04]"
47107,0,2005,14.828182,52266,121.5,54.3,37146,5,47,4,0.0034056556843837294,Central,"(110,196]","(3.64e+04,3.9e+04]"
47107,0,2006,14.002678999999999,52266,121.5,54.3,37146,5,47,4,0.0034056556843837294,Central,"(110,196]","(3.64e+04,3.9e+04]"
47107,0,2007,15.337931,52266,121.5,54.3,37146,5,47,4,0.0034056556843837294,Central,"(110,196]","(3.64e+04,3.9e+04]"
47107,0,2013,8.748000000000001,52266,121.5,54.3,37146,5,47,4,0.0034056556843837294,Central,"(110,196]","(3.64e+04,3.9e+04]"
47107,0,2014,9.041345999999999,52266,121.5,54.3,37146,5,47,4,0.0034056556843837294,Central,"(110,196]","(3.64e+04,3.9e+04]"
47107,0,2015,8.114545,52266,121.5,54.3,37146,5,47,4,0.0034056556843837294,Central,"(110,196]","(3.64e+04,3.9e+04]"
47107,0,2016,8.92437,52266,121.5,54.3,37146,5,47,4,0.0034056556843837294,Central,"(110,196]","(3.64e+04,3.9e+04]"
47141,0,2000,15.651456,72321,180.3,79.5,35185,5,47,4,0.004383235851274181,Central,"(110,196]","[2.47e+04,3.64e+04]"
47141,0,2001,14.014422999999999,72321,180.3,79.5,35185,5,47,4,0.004383235851274181,Central,"(110,196]","[2.47e+04,3.64e+04]"
47141,0,2002,12.936036,72321,180.3,79.5,35185,5,47,4,0.004383235851274181,Central,"(110,196]","[2.47e+04,3.64e+04]"
47141,0,2003,12.930252,72321,180.3,79.5,35185,5,47,4,0.004383235851274181,Central,"(110,196]","[2.47e+04,3.64e+04]"
47141,0,2004,12.642342,72321,180.3,79.5,35185,5,47,4,0.004383235851274181,Central,"(110,196]","[2.47e+04,3.64e+04]"
47141,0,2005,14.46281,72321,180.3,79.5,35185,5,47,4,0.004383235851274181,Central,"(110,196]","[2.47e+04,3.64e+04]"
47141,0,2007,13.279207999999999,72321,180.3,79.5,35185,5,47,4,0.004383235851274181,Central,"(110,196]","[2.47e+04,3.64e+04]"
47141,0,2013,8.263717,72321,180.3,79.5,35185,5,47,4,0.004383235851274181,Central,"(110,196]","[2.47e+04,3.64e+04]"
47141,0,2014,8.795413,72321,180.3,79.5,35185,5,47,4,0.004383235851274181,Central,"(110,196]","[2.47e+04,3.64e+04]"
47141,0,2015,7.463559,72321,180.3,79.5,35185,5,47,4,0.004383235851274181,Central,"(110,196]","[2.47e+04,3.64e+04]"
47141,0,2016,7.188524999999999,72321,180.3,79.5,35185,5,47,4,0.004383235851274181,Central,"(110,196]","[2.47e+04,3.64e+04]"
48043,0,2000,7.38045119047619,9232,1.5,0.9,35799,6,48,6,0.01115684575389948,South,"[0.5,10.6]","[2.47e+04,3.64e+04]"
48043,0,2001,6.306615306122449,9232,1.5,0.9,35799,6,48,6,0.01115684575389948,South,"[0.5,10.6]","[2.47e+04,3.64e+04]"
48043,0,2002,6.119573333333333,9232,1.5,0.9,35799,6,48,6,0.01115684575389948,South,"[0.5,10.6]","[2.47e+04,3.64e+04]"
48043,0,2003,5.986520689655173,9232,1.5,0.9,35799,6,48,6,0.01115684575389948,South,"[0.5,10.6]","[2.47e+04,3.64e+04]"
48043,0,2004,5.068061538461539,9232,1.5,0.9,35799,6,48,6,0.01115684575389948,South,"[0.5,10.6]","[2.47e+04,3.64e+04]"
48043,0,2005,5.567694117647059,9232,1.5,0.9,35799,6,48,6,0.01115684575389948,South,"[0.5,10.6]","[2.47e+04,3.64e+04]"
48043,0,2006,5.267931623931624,9232,1.5,0.9,35799,6,48,6,0.01115684575389948,South,"[0.5,10.6]","[2.47e+04,3.64e+04]"
48043,0,2007,5.615193220338983,9232,1.5,0.9,35799,6,48,6,0.01115684575389948,South,"[0.5,10.6]","[2.47e+04,3.64e+04]"
48043,0,2008,5.015844915254237,9232,1.5,0.9,35799,6,48,6,0.01115684575389948,South,"[0.5,10.6]","[2.47e+04,3.64e+04]"
48043,0,2009,4.649100854700855,9232,1.5,0.9,35799,6,48,6,0.01115684575389948,South,"[0.5,10.6]","[2.47e+04,3.64e+04]"
48043,0,2010,4.741191743119266,9232,1.5,0.9,35799,6,48,6,0.01115684575389948,South,"[0.5,10.6]","[2.47e+04,3.64e+04]"
48043,0,2011,6.823203333333333,9232,1.5,0.9,35799,6,48,6,0.01115684575389948,South,"[0.5,10.6]","[2.47e+04,3.64e+04]"
48043,0,2012,5.726803478260869,9232,1.5,0.9,35799,6,48,6,0.01115684575389948,South,"[0.5,10.6]","[2.47e+04,3.64e+04]"
48043,0,2013,5.0742071428571425,9232,1.5,0.9,35799,6,48,6,0.01115684575389948,South,"[0.5,10.6]","[2.47e+04,3.64e+04]"
48043,0,2014,5.73423025210084,9232,1.5,0.9,35799,6,48,6,0.01115684575389948,South,"[0.5,10.6]","[2.47e+04,3.64e+04]"
48043,0,2015,4.816530085470085,9232,1.5,0.9,35799,6,48,6,0.01115684575389948,South,"[0.5,10.6]","[2.47e+04,3.64e+04]"
48043,0,2016,4.435174491525424,9232,1.5,0.9,35799,6,48,6,0.01115684575389948,South,"[0.5,10.6]","[2.47e+04,3.64e+04]"
48043,0,2017,4.633048461538461,9232,1.5,0.9,35799,6,48,6,0.01115684575389948,South,"[0.5,10.6]","[2.47e+04,3.64e+04]"
48043,0,2018,4.584421,9232,1.5,0.9,35799,6,48,6,0.01115684575389948,South,"[0.5,10.6]","[2.47e+04,3.64e+04]"
48109,0,2000,5.286592079207921,2398,0.6,0.3,35500,6,48,6,0.01292743953294412,South,"[0.5,10.6]","[2.47e+04,3.64e+04]"
48109,0,2001,5.525230357142857,2398,0.6,0.3,35500,6,48,6,0.01292743953294412,South,"[0.5,10.6]","[2.47e+04,3.64e+04]"
48109,0,2002,5.706493220338983,2398,0.6,0.3,35500,6,48,6,0.01292743953294412,South,"[0.5,10.6]","[2.47e+04,3.64e+04]"
48109,0,2003,5.782026605504587,2398,0.6,0.3,35500,6,48,6,0.01292743953294412,South,"[0.5,10.6]","[2.47e+04,3.64e+04]"
48109,0,2004,4.222327184466019,2398,0.6,0.3,35500,6,48,6,0.01292743953294412,South,"[0.5,10.6]","[2.47e+04,3.64e+04]"
48109,0,2005,4.476359649122807,2398,0.6,0.3,35500,6,48,6,0.01292743953294412,South,"[0.5,10.6]","[2.47e+04,3.64e+04]"
48109,0,2006,4.253172173913043,2398,0.6,0.3,35500,6,48,6,0.01292743953294412,South,"[0.5,10.6]","[2.47e+04,3.64e+04]"
48109,0,2007,4.555736363636363,2398,0.6,0.3,35500,6,48,6,0.01292743953294412,South,"[0.5,10.6]","[2.47e+04,3.64e+04]"
48109,0,2008,4.9747628099173555,2398,0.6,0.3,35500,6,48,6,0.01292743953294412,South,"[0.5,10.6]","[2.47e+04,3.64e+04]"
48109,0,2009,4.173626126126126,2398,0.6,0.3,35500,6,48,6,0.01292743953294412,South,"[0.5,10.6]","[2.47e+04,3.64e+04]"
48109,0,2010,3.801224778761062,2398,0.6,0.3,35500,6,48,6,0.01292743953294412,South,"[0.5,10.6]","[2.47e+04,3.64e+04]"
48109,0,2011,6.4775081081081085,2398,0.6,0.3,35500,6,48,6,0.01292743953294412,South,"[0.5,10.6]","[2.47e+04,3.64e+04]"
48109,0,2012,5.313846610169492,2398,0.6,0.3,35500,6,48,6,0.01292743953294412,South,"[0.5,10.6]","[2.47e+04,3.64e+04]"
48109,0,2013,6.384551485148515,2398,0.6,0.3,35500,6,48,6,0.01292743953294412,South,"[0.5,10.6]","[2.47e+04,3.64e+04]"
48109,0,2014,5.3599364485981305,2398,0.6,0.3,35500,6,48,6,0.01292743953294412,South,"[0.5,10.6]","[2.47e+04,3.64e+04]"
48109,0,2015,4.3714115044247785,2398,0.6,0.3,35500,6,48,6,0.01292743953294412,South,"[0.5,10.6]","[2.47e+04,3.64e+04]"
48109,0,2016,3.748302300884956,2398,0.6,0.3,35500,6,48,6,0.01292743953294412,South,"[0.5,10.6]","[2.47e+04,3.64e+04]"
48109,0,2017,5.126233793103448,2398,0.6,0.3,35500,6,48,6,0.01292743953294412,South,"[0.5,10.6]","[2.47e+04,3.64e+04]"
48109,0,2018,6.4484253913043474,2398,0.6,0.3,35500,6,48,6,0.01292743953294412,South,"[0.5,10.6]","[2.47e+04,3.64e+04]"
48203,0,2006,11.096667,65631,72.9,30.8,44425,5,48,6,0.006810805869177675,South,"(67.6,110]","(4.39e+04,4.61e+04]"
48203,0,2007,11.078261,65631,72.9,30.8,44425,5,48,6,0.006810805869177675,South,"(67.6,110]","(4.39e+04,4.61e+04]"
48203,0,2008,10.001695,65631,72.9,30.8,44425,5,48,6,0.006810805869177675,South,"(67.6,110]","(4.39e+04,4.61e+04]"
48203,0,2009,9.375,65631,72.9,30.8,44425,5,48,6,0.006810805869177675,South,"(67.6,110]","(4.39e+04,4.61e+04]"
48203,0,2010,10.429508,65631,72.9,30.8,44425,5,48,6,0.006810805869177675,South,"(67.6,110]","(4.39e+04,4.61e+04]"
48203,0,2011,11.863933999999999,65631,72.9,30.8,44425,5,48,6,0.006810805869177675,South,"(67.6,110]","(4.39e+04,4.61e+04]"
48203,0,2012,10.372881,65631,72.9,30.8,44425,5,48,6,0.006810805869177675,South,"(67.6,110]","(4.39e+04,4.61e+04]"
48203,0,2013,9.331147999999999,65631,72.9,30.8,44425,5,48,6,0.006810805869177675,South,"(67.6,110]","(4.39e+04,4.61e+04]"
48203,0,2014,8.925,65631,72.9,30.8,44425,5,48,6,0.006810805869177675,South,"(67.6,110]","(4.39e+04,4.61e+04]"
48203,0,2015,8.880328,65631,72.9,30.8,44425,5,48,6,0.006810805869177675,South,"(67.6,110]","(4.39e+04,4.61e+04]"
48203,0,2016,8.639344,65631,72.9,30.8,44425,5,48,6,0.006810805869177675,South,"(67.6,110]","(4.39e+04,4.61e+04]"
48203,0,2017,8.452459,65631,72.9,30.8,44425,5,48,6,0.006810805869177675,South,"(67.6,110]","(4.39e+04,4.61e+04]"
48203,0,2018,8.45,65631,72.9,30.8,44425,5,48,6,0.006810805869177675,South,"(67.6,110]","(4.39e+04,4.61e+04]"
48273,0,2018,11.603636,32061,36.4,14.5,36571,5,48,6,0.0061133464333614045,South,"(32,67.6]","(3.64e+04,3.9e+04]"
48315,0,2000,12.179167,10546,27.7,16.3,29943,6,48,6,0.008059927934761995,South,"(10.6,32]","[2.47e+04,3.64e+04]"
49017,0,2000,2.7611934579439255,5172,1,0.7,44745,6,49,8,0.01643464810518175,Southwest,"[0.5,10.6]","(4.39e+04,4.61e+04]"
49017,0,2001,2.697596261682243,5172,1,0.7,44745,6,49,8,0.01643464810518175,Southwest,"[0.5,10.6]","(4.39e+04,4.61e+04]"
49017,0,2002,3.0489301886792455,5172,1,0.7,44745,6,49,8,0.01643464810518175,Southwest,"[0.5,10.6]","(4.39e+04,4.61e+04]"
49017,0,2003,2.5935355932203388,5172,1,0.7,44745,6,49,8,0.01643464810518175,Southwest,"[0.5,10.6]","(4.39e+04,4.61e+04]"
49017,0,2004,2.390758620689655,5172,1,0.7,44745,6,49,8,0.01643464810518175,Southwest,"[0.5,10.6]","(4.39e+04,4.61e+04]"
49017,0,2005,2.423122123893805,5172,1,0.7,44745,6,49,8,0.01643464810518175,Southwest,"[0.5,10.6]","(4.39e+04,4.61e+04]"
49017,0,2006,2.526600847457627,5172,1,0.7,44745,6,49,8,0.01643464810518175,Southwest,"[0.5,10.6]","(4.39e+04,4.61e+04]"
49017,0,2007,3.074794017094017,5172,1,0.7,44745,6,49,8,0.01643464810518175,Southwest,"[0.5,10.6]","(4.39e+04,4.61e+04]"
49017,0,2008,2.8874401785714285,5172,1,0.7,44745,6,49,8,0.01643464810518175,Southwest,"[0.5,10.6]","(4.39e+04,4.61e+04]"
49017,0,2009,2.95244406779661,5172,1,0.7,44745,6,49,8,0.01643464810518175,Southwest,"[0.5,10.6]","(4.39e+04,4.61e+04]"
49017,0,2010,2.0947465517241377,5172,1,0.7,44745,6,49,8,0.01643464810518175,Southwest,"[0.5,10.6]","(4.39e+04,4.61e+04]"
49017,0,2011,2.3915183333333334,5172,1,0.7,44745,6,49,8,0.01643464810518175,Southwest,"[0.5,10.6]","(4.39e+04,4.61e+04]"
49017,0,2012,2.6509758620689654,5172,1,0.7,44745,6,49,8,0.01643464810518175,Southwest,"[0.5,10.6]","(4.39e+04,4.61e+04]"
49017,0,2013,2.3212380165289255,5172,1,0.7,44745,6,49,8,0.01643464810518175,Southwest,"[0.5,10.6]","(4.39e+04,4.61e+04]"
49017,0,2014,2.202361344537815,5172,1,0.7,44745,6,49,8,0.01643464810518175,Southwest,"[0.5,10.6]","(4.39e+04,4.61e+04]"
49017,0,2015,2.1756104166666668,5172,1,0.7,44745,6,49,8,0.01643464810518175,Southwest,"[0.5,10.6]","(4.39e+04,4.61e+04]"
49017,0,2016,2.2230780208333334,5172,1,0.7,44745,6,49,8,0.01643464810518175,Southwest,"[0.5,10.6]","(4.39e+04,4.61e+04]"
49017,0,2017,2.2813553846153845,5172,1,0.7,44745,6,49,8,0.01643464810518175,Southwest,"[0.5,10.6]","(4.39e+04,4.61e+04]"
49017,0,2018,2.4897358974358976,5172,1,0.7,44745,6,49,8,0.01643464810518175,Southwest,"[0.5,10.6]","(4.39e+04,4.61e+04]"
49021,0,2018,4.8500000000000005,46163,14,6,42247,5,49,8,0.02207395533219245,Southwest,"(10.6,32]","(4.19e+04,4.39e+04]"
49037,1,2000,2.899342857142857,14746,1.9,0.7,38076,6,49,8,0.5039332700393327,Southwest,"[0.5,10.6]","(3.64e+04,3.9e+04]"
49037,1,2001,3.0996603603603603,14746,1.9,0.7,38076,6,49,8,0.5039332700393327,Southwest,"[0.5,10.6]","(3.64e+04,3.9e+04]"
49037,1,2002,3.944566956521739,14746,1.9,0.7,38076,6,49,8,0.5039332700393327,Southwest,"[0.5,10.6]","(3.64e+04,3.9e+04]"
49037,1,2003,2.9911482456140353,14746,1.9,0.7,38076,6,49,8,0.5039332700393327,Southwest,"[0.5,10.6]","(3.64e+04,3.9e+04]"
49037,1,2004,2.5605652892561985,14746,1.9,0.7,38076,6,49,8,0.5039332700393327,Southwest,"[0.5,10.6]","(3.64e+04,3.9e+04]"
49037,1,2005,2.5221915966386557,14746,1.9,0.7,38076,6,49,8,0.5039332700393327,Southwest,"[0.5,10.6]","(3.64e+04,3.9e+04]"
49037,1,2006,2.667058,14746,1.9,0.7,38076,6,49,8,0.5039332700393327,Southwest,"[0.5,10.6]","(3.64e+04,3.9e+04]"
49037,1,2007,3.1281661157024794,14746,1.9,0.7,38076,6,49,8,0.5039332700393327,Southwest,"[0.5,10.6]","(3.64e+04,3.9e+04]"
49037,1,2008,3.0295181818181818,14746,1.9,0.7,38076,6,49,8,0.5039332700393327,Southwest,"[0.5,10.6]","(3.64e+04,3.9e+04]"
49037,1,2009,3.0038722222222223,14746,1.9,0.7,38076,6,49,8,0.5039332700393327,Southwest,"[0.5,10.6]","(3.64e+04,3.9e+04]"
49037,1,2010,2.575918260869565,14746,1.9,0.7,38076,6,49,8,0.5039332700393327,Southwest,"[0.5,10.6]","(3.64e+04,3.9e+04]"
49037,1,2011,2.472999166666667,14746,1.9,0.7,38076,6,49,8,0.5039332700393327,Southwest,"[0.5,10.6]","(3.64e+04,3.9e+04]"
49037,1,2012,3.175209482758621,14746,1.9,0.7,38076,6,49,8,0.5039332700393327,Southwest,"[0.5,10.6]","(3.64e+04,3.9e+04]"
49037,1,2013,2.5557152542372883,14746,1.9,0.7,38076,6,49,8,0.5039332700393327,Southwest,"[0.5,10.6]","(3.64e+04,3.9e+04]"
49037,1,2014,2.5838210084033615,14746,1.9,0.7,38076,6,49,8,0.5039332700393327,Southwest,"[0.5,10.6]","(3.64e+04,3.9e+04]"
49037,1,2015,2.3596926548672568,14746,1.9,0.7,38076,6,49,8,0.5039332700393327,Southwest,"[0.5,10.6]","(3.64e+04,3.9e+04]"
49037,1,2016,2.0442033333333334,14746,1.9,0.7,38076,6,49,8,0.5039332700393327,Southwest,"[0.5,10.6]","(3.64e+04,3.9e+04]"
49037,1,2017,2.4268632727272728,14746,1.9,0.7,38076,6,49,8,0.5039332700393327,Southwest,"[0.5,10.6]","(3.64e+04,3.9e+04]"
49037,1,2018,2.941533727272727,14746,1.9,0.7,38076,6,49,8,0.5039332700393327,Southwest,"[0.5,10.6]","(3.64e+04,3.9e+04]"
49047,1,2012,4.94,32588,7.3,2.7,59730,5,49,8,0.07699153062476985,Southwest,"[0.5,10.6]","(5.64e+04,6.54e+04]"
49055,0,2001,2.8176376811594204,2778,1.1,0.6,49414,6,49,8,0.004679625629949604,Southwest,"[0.5,10.6]","(4.87e+04,5.21e+04]"
49055,0,2002,3.3540793103448276,2778,1.1,0.6,49414,6,49,8,0.004679625629949604,Southwest,"[0.5,10.6]","(4.87e+04,5.21e+04]"
49055,0,2003,2.548012,2778,1.1,0.6,49414,6,49,8,0.004679625629949604,Southwest,"[0.5,10.6]","(4.87e+04,5.21e+04]"
49055,0,2004,3.102439603960396,2778,1.1,0.6,49414,6,49,8,0.004679625629949604,Southwest,"[0.5,10.6]","(4.87e+04,5.21e+04]"
49055,0,2005,2.6260336363636365,2778,1.1,0.6,49414,6,49,8,0.004679625629949604,Southwest,"[0.5,10.6]","(4.87e+04,5.21e+04]"
49055,0,2006,2.626457142857143,2778,1.1,0.6,49414,6,49,8,0.004679625629949604,Southwest,"[0.5,10.6]","(4.87e+04,5.21e+04]"
49055,0,2007,3.039186206896552,2778,1.1,0.6,49414,6,49,8,0.004679625629949604,Southwest,"[0.5,10.6]","(4.87e+04,5.21e+04]"
49055,0,2008,3.0166098214285713,2778,1.1,0.6,49414,6,49,8,0.004679625629949604,Southwest,"[0.5,10.6]","(4.87e+04,5.21e+04]"
49055,0,2009,2.751916666666667,2778,1.1,0.6,49414,6,49,8,0.004679625629949604,Southwest,"[0.5,10.6]","(4.87e+04,5.21e+04]"
49055,0,2010,2.2157544642857143,2778,1.1,0.6,49414,6,49,8,0.004679625629949604,Southwest,"[0.5,10.6]","(4.87e+04,5.21e+04]"
49055,0,2011,2.4075875,2778,1.1,0.6,49414,6,49,8,0.004679625629949604,Southwest,"[0.5,10.6]","(4.87e+04,5.21e+04]"
49055,0,2012,3.1108166666666666,2778,1.1,0.6,49414,6,49,8,0.004679625629949604,Southwest,"[0.5,10.6]","(4.87e+04,5.21e+04]"
49055,0,2013,2.5024420168067225,2778,1.1,0.6,49414,6,49,8,0.004679625629949604,Southwest,"[0.5,10.6]","(4.87e+04,5.21e+04]"
49055,0,2014,2.328037931034483,2778,1.1,0.6,49414,6,49,8,0.004679625629949604,Southwest,"[0.5,10.6]","(4.87e+04,5.21e+04]"
49055,0,2015,2.352527899159664,2778,1.1,0.6,49414,6,49,8,0.004679625629949604,Southwest,"[0.5,10.6]","(4.87e+04,5.21e+04]"
49055,0,2016,2.3127455833333332,2778,1.1,0.6,49414,6,49,8,0.004679625629949604,Southwest,"[0.5,10.6]","(4.87e+04,5.21e+04]"
49055,0,2017,2.5786716071428573,2778,1.1,0.6,49414,6,49,8,0.004679625629949604,Southwest,"[0.5,10.6]","(4.87e+04,5.21e+04]"
49055,0,2018,3.0508458974358974,2778,1.1,0.6,49414,6,49,8,0.004679625629949604,Southwest,"[0.5,10.6]","(4.87e+04,5.21e+04]"
50001,0,2004,9.402178,36821,48,21.9,55800,6,50,1,0.0023899405230710736,Northeast,"(32,67.6]","(5.21e+04,5.64e+04]"
50001,0,2005,9.531778,36821,48,21.9,55800,6,50,1,0.0023899405230710736,Northeast,"(32,67.6]","(5.21e+04,5.64e+04]"
50001,0,2006,7.748507,36821,48,21.9,55800,6,50,1,0.0023899405230710736,Northeast,"(32,67.6]","(5.21e+04,5.64e+04]"
50003,0,2000,7.434054519607843,37125,55,31,47396,5,50,1,0.002531986531986532,Northeast,"(32,67.6]","(4.61e+04,4.87e+04]"
50003,0,2001,8.218066346153847,37125,55,31,47396,5,50,1,0.002531986531986532,Northeast,"(32,67.6]","(4.61e+04,4.87e+04]"
50003,0,2002,8.358624053571429,37125,55,31,47396,5,50,1,0.002531986531986532,Northeast,"(32,67.6]","(4.61e+04,4.87e+04]"
50003,0,2003,6.8647318907563015,37125,55,31,47396,5,50,1,0.002531986531986532,Northeast,"(32,67.6]","(4.61e+04,4.87e+04]"
50003,0,2004,6.833993536036036,37125,55,31,47396,5,50,1,0.002531986531986532,Northeast,"(32,67.6]","(4.61e+04,4.87e+04]"
50003,0,2005,7.578298019801981,37125,55,31,47396,5,50,1,0.002531986531986532,Northeast,"(32,67.6]","(4.61e+04,4.87e+04]"
50003,0,2006,5.610499031531531,37125,55,31,47396,5,50,1,0.002531986531986532,Northeast,"(32,67.6]","(4.61e+04,4.87e+04]"
50003,0,2007,6.935244192307692,37125,55,31,47396,5,50,1,0.002531986531986532,Northeast,"(32,67.6]","(4.61e+04,4.87e+04]"
50003,0,2008,5.911267934782609,37125,55,31,47396,5,50,1,0.002531986531986532,Northeast,"(32,67.6]","(4.61e+04,4.87e+04]"
50003,0,2009,4.923244076923076,37125,55,31,47396,5,50,1,0.002531986531986532,Northeast,"(32,67.6]","(4.61e+04,4.87e+04]"
50003,0,2010,5.474272321428572,37125,55,31,47396,5,50,1,0.002531986531986532,Northeast,"(32,67.6]","(4.61e+04,4.87e+04]"
50003,0,2011,5.501248019417476,37125,55,31,47396,5,50,1,0.002531986531986532,Northeast,"(32,67.6]","(4.61e+04,4.87e+04]"
50003,0,2012,5.310753249999999,37125,55,31,47396,5,50,1,0.002531986531986532,Northeast,"(32,67.6]","(4.61e+04,4.87e+04]"
50003,0,2013,5.996581,37125,55,31,47396,5,50,1,0.002531986531986532,Northeast,"(32,67.6]","(4.61e+04,4.87e+04]"
50003,0,2014,6.264167,37125,55,31,47396,5,50,1,0.002531986531986532,Northeast,"(32,67.6]","(4.61e+04,4.87e+04]"
50021,0,2000,11.157895,61642,66.3,36.3,47027,5,50,1,0.0024334057947503324,Northeast,"(32,67.6]","(4.61e+04,4.87e+04]"
50021,0,2001,11.959648999999999,61642,66.3,36.3,47027,5,50,1,0.0024334057947503324,Northeast,"(32,67.6]","(4.61e+04,4.87e+04]"
50021,0,2002,11.314286,61642,66.3,36.3,47027,5,50,1,0.0024334057947503324,Northeast,"(32,67.6]","(4.61e+04,4.87e+04]"
50021,0,2004,10.935514,61642,66.3,36.3,47027,5,50,1,0.0024334057947503324,Northeast,"(32,67.6]","(4.61e+04,4.87e+04]"
50021,0,2005,11.863303,61642,66.3,36.3,47027,5,50,1,0.0024334057947503324,Northeast,"(32,67.6]","(4.61e+04,4.87e+04]"
50021,0,2006,10.332773,61642,66.3,36.3,47027,5,50,1,0.0024334057947503324,Northeast,"(32,67.6]","(4.61e+04,4.87e+04]"
50021,0,2007,10.923214,61642,66.3,36.3,47027,5,50,1,0.0024334057947503324,Northeast,"(32,67.6]","(4.61e+04,4.87e+04]"
50021,0,2008,10.560177,61642,66.3,36.3,47027,5,50,1,0.0024334057947503324,Northeast,"(32,67.6]","(4.61e+04,4.87e+04]"
50021,0,2009,9.504166999999999,61642,66.3,36.3,47027,5,50,1,0.0024334057947503324,Northeast,"(32,67.6]","(4.61e+04,4.87e+04]"
50021,0,2010,9.432758999999999,61642,66.3,36.3,47027,5,50,1,0.0024334057947503324,Northeast,"(32,67.6]","(4.61e+04,4.87e+04]"
50021,0,2011,10.387156,61642,66.3,36.3,47027,5,50,1,0.0024334057947503324,Northeast,"(32,67.6]","(4.61e+04,4.87e+04]"
50021,0,2012,8.930435,61642,66.3,36.3,47027,5,50,1,0.0024334057947503324,Northeast,"(32,67.6]","(4.61e+04,4.87e+04]"
50021,0,2013,7.968696,61642,66.3,36.3,47027,5,50,1,0.0024334057947503324,Northeast,"(32,67.6]","(4.61e+04,4.87e+04]"
50021,0,2016,6.7436169999999995,61642,66.3,36.3,47027,5,50,1,0.0024334057947503324,Northeast,"(32,67.6]","(4.61e+04,4.87e+04]"
50021,0,2017,6.497222,61642,66.3,36.3,47027,5,50,1,0.0024334057947503324,Northeast,"(32,67.6]","(4.61e+04,4.87e+04]"
50021,0,2018,6.898701,61642,66.3,36.3,47027,5,50,1,0.0024334057947503324,Northeast,"(32,67.6]","(4.61e+04,4.87e+04]"
50023,0,2000,10.099107,59534,86.6,43.6,55313,5,50,1,0.0025363657741794606,Northeast,"(67.6,110]","(5.21e+04,5.64e+04]"
50023,0,2001,10.435965,59534,86.6,43.6,55313,5,50,1,0.0025363657741794606,Northeast,"(67.6,110]","(5.21e+04,5.64e+04]"
50023,0,2002,11.208547,59534,86.6,43.6,55313,5,50,1,0.0025363657741794606,Northeast,"(67.6,110]","(5.21e+04,5.64e+04]"
50025,0,2012,3.9062982300884954,44513,56.7,37.9,46714,6,50,1,0.0025610495810212746,Northeast,"(32,67.6]","(4.61e+04,4.87e+04]"
50025,0,2013,3.5055533898305082,44513,56.7,37.9,46714,6,50,1,0.0025610495810212746,Northeast,"(32,67.6]","(4.61e+04,4.87e+04]"
50025,0,2014,3.780483193277311,44513,56.7,37.9,46714,6,50,1,0.0025610495810212746,Northeast,"(32,67.6]","(4.61e+04,4.87e+04]"
50025,0,2015,3.795367232142857,44513,56.7,37.9,46714,6,50,1,0.0025610495810212746,Northeast,"(32,67.6]","(4.61e+04,4.87e+04]"
50025,0,2016,2.9979568224299067,44513,56.7,37.9,46714,6,50,1,0.0025610495810212746,Northeast,"(32,67.6]","(4.61e+04,4.87e+04]"
